Day,Area,Price1,Band,Demand,Excess Demand,Provisional Price,Price Increment Applicable,lat,long,Price
2,Gujarat,119.68,900,88,18,119.68,4.78,23,72,95.744
2,Haryana,19.52,900,75,13,19.52,0.58,29.3,76,15.616
2,Himachal Pradesh,9.47,900,61,-1,9.47,0,31.79,77.1,7.576
2,Karnataka,90.9,900,50,-20,90.9,0,15,75,72.72
2,Kerala,42.79,900,106,44,42.79,3.85,10,76.25,34.232
2,Madhya Pradesh,47.16,900,25,-37,46.7,0,23.3,80,37.728
2,Maharashtra,151.56,900,25,-45,141.65,0,20,76,121.248
2,North East,5.85,900,0,-44,5.8,0,28,95,4.68
2,Odisha,24.02,900,25,-6,24.02,0,26,94.2,19.216
2,Punjab,66.11,900,77,-1,66.11,0,30.8,75.5,52.888
2,Rajasthan,65.13,900,102,40,65.13,5.21,27,74,52.104
2,Uttar Pradesh E,62.82,900,62,31,62.82,4.39,26,82,50.256
2,Uttar Pradesh W,88.14,900,61,30,88.14,5.28,28,80,70.512
2,West Bengal,22.64,900,22,0,22.64,0.22,23,87,18.112
3,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
3,Assam,18.52,900,25,-6,18.34,0,26.2006043,92.9375739,14.816
3,Bihar,80.56,900,6,-25,76.73,0,25.11,85.32,64.448
3,Gujarat,129.43,900,88,18,129.43,5.17,23,72,103.544
3,Haryana,23.68,900,81,19,23.68,0.94,29.3,76,18.944
3,Himachal Pradesh,9.47,900,61,-1,9.47,0,31.79,77.1,7.576
3,Karnataka,105.19,900,100,30,105.19,6.31,15,75,84.152
3,Kerala,67.78,900,60,-2,67.78,0,10,76.25,54.224
3,Madhya Pradesh,53.06,900,75,13,53.06,1.59,23.3,80,42.448
3,Maharashtra,151.56,900,31,-39,141.65,0,20,76,121.248
3,North East,5.85,900,0,-44,5.8,0,28,95,4.68
3,Odisha,27.53,900,6,-25,26.48,0,26,94.2,22.024
3,Punjab,66.11,900,77,-1,66.11,0,30.8,75.5,52.888
3,Rajasthan,74.63,900,25,-37,73.9,0,27,74,59.704
3,Uttar Pradesh E,75.57,900,56,25,75.57,3.77,26,82,60.456
3,Uttar Pradesh W,99.02,900,25,-6,99.02,0,28,80,79.216
3,West Bengal,24,900,22,0,24,0.24,23,87,19.2
4,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
4,Assam,20.42,900,50,19,20.42,0.81,26.2006043,92.9375739,16.336
4,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,65.088
4,Gujarat,146.71,900,25,-45,134.6,0,23,72,117.368
4,Haryana,27.68,900,25,-37,26.88,0,29.3,76,22.144
4,Himachal Pradesh,10.43,900,86,24,10.43,0.52,31.79,77.1,8.344
4,Karnataka,122.65,900,44,-26,111.5,0,15,75,98.12
4,Kerala,74.61,900,30,-32,73.88,0,10,76.25,59.688
4,Madhya Pradesh,61.9,900,50,-12,61.9,0,23.3,80,49.52
4,Maharashtra,151.56,900,35,-35,141.65,0,20,76,121.248
4,North East,5.85,900,0,-44,5.8,0,28,95,4.68
4,Odisha,28.91,900,6,-25,27.8,0,26,94.2,23.128
4,Punjab,67.43,900,51,-27,66.77,0,30.8,75.5,53.944
4,Rajasthan,78.36,900,0,-62,74.63,0,27,74,62.688
4,Uttar Pradesh E,88.14,900,25,-6,88.14,0,26,82,70.512
4,Uttar Pradesh W,105,900,25,-6,105,0,28,80,84
4,West Bengal,25.45,900,22,0,25.45,0.25,23,87,20.36
5,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
5,Assam,22.29,900,6,-25,21.44,0,26.2006043,92.9375739,17.832
5,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,65.088
5,Gujarat,146.71,900,30,-40,134.6,0,23,72,117.368
5,Haryana,28.51,900,75,13,28.51,0.85,29.3,76,22.808
5,Himachal Pradesh,11.49,900,61,-1,11.49,0,31.79,77.1,9.192
5,Karnataka,122.65,900,44,-26,111.5,0,15,75,98.12
5,Kerala,74.61,900,30,-32,73.88,0,10,76.25,59.688
5,Madhya Pradesh,64.99,900,0,-62,61.9,0,23.3,80,51.992
5,Maharashtra,153.07,900,45,-25,151.56,0,20,76,122.456
5,North East,5.85,900,0,-44,5.8,0,28,95,4.68
5,Odisha,28.91,900,6,-25,27.8,0,26,94.2,23.128
5,Punjab,67.43,900,51,-27,66.77,0,30.8,75.5,53.944
5,Rajasthan,78.36,900,0,-62,74.63,0,27,74,62.688
5,Uttar Pradesh E,88.14,900,25,-6,88.14,0,26,82,70.512
5,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,88.2
5,West Bengal,27.24,900,22,0,27.24,0.27,23,87,21.792
6,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
6,Assam,23.64,900,50,19,23.64,0.94,26.2006043,92.9375739,18.912
6,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,65.088
6,Gujarat,146.71,900,30,-40,134.6,0,23,72,117.368
6,Haryana,30.24,900,26,-36,29.36,0,29.3,76,24.192
6,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,9.28
6,Karnataka,122.65,900,44,-26,111.5,0,15,75,98.12
6,Kerala,74.61,900,30,-32,73.88,0,10,76.25,59.688
6,Madhya Pradesh,64.99,900,0,-62,61.9,0,23.3,80,51.992
6,Maharashtra,154.6,900,0,-70,153.07,0,20,76,123.68
6,North East,6.3,900,69,25,6.3,0.31,28,95,5.04
6,Odisha,28.91,900,6,-25,27.8,0,26,94.2,23.128
6,Punjab,72.15,900,89,11,72.15,2.16,30.8,75.5,57.72
6,Rajasthan,86.19,900,77,15,86.19,2.58,27,74,68.952
6,Uttar Pradesh E,88.14,900,26,-5,88.14,0,26,82,70.512
6,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,88.2
6,West Bengal,28.61,900,44,22,28.61,1.43,23,87,22.888
7,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
7,Assam,27.66,900,46,15,27.66,0.82,26.2006043,92.9375739,22.128
7,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,65.088
7,Gujarat,146.71,900,30,-40,134.6,0,23,72,117.368
7,Haryana,30.24,900,28,-34,29.36,0,29.3,76,24.192
7,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,9.28
7,Karnataka,122.65,900,44,-26,111.5,0,15,75,98.12
7,Kerala,74.61,900,30,-32,73.88,0,10,76.25,59.688
7,Madhya Pradesh,64.99,900,0,-62,61.9,0,23.3,80,51.992
7,Maharashtra,154.6,900,0,-70,153.07,0,20,76,123.68
7,North East,9.16,900,50,6,9.16,0.18,28,95,7.328
7,Odisha,28.91,900,6,-25,27.8,0,26,94.2,23.128
7,Punjab,74.31,900,74,-4,72.15,0,30.8,75.5,59.448
7,Rajasthan,90.54,900,64,2,90.54,0.9,27,74,72.432
7,Uttar Pradesh E,88.14,900,29,-2,88.14,0,26,82,70.512
7,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,88.2
7,West Bengal,31.55,900,22,0,31.55,0.31,23,87,25.24
8,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,115.448
8,Assam,35.92,900,18,-13,35.92,0,26.2006043,92.9375739,28.736
8,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,65.088
8,Gujarat,146.71,900,30,-40,134.6,0,23,72,117.368
8,Haryana,30.24,900,28,-34,29.36,0,29.3,76,24.192
8,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,9.28
8,Karnataka,122.65,900,44,-26,111.5,0,15,75,98.12
8,Kerala,74.61,900,30,-32,73.88,0,10,76.25,59.688
8,Madhya Pradesh,64.99,900,0,-62,61.9,0,23.3,80,51.992
8,Maharashtra,154.6,900,0,-70,153.07,0,20,76,123.68
8,North East,10.28,900,44,0,10.28,0.1,28,95,8.224
8,Odisha,28.91,900,6,-25,27.8,0,26,94.2,23.128
8,Punjab,74.31,900,74,-4,72.15,0,30.8,75.5,59.448
8,Rajasthan,91.44,900,0,-62,90.54,0,27,74,73.152
8,Uttar Pradesh E,88.14,900,29,-2,88.14,0,26,82,70.512
8,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,88.2
8,West Bengal,33.46,900,22,0,33.46,0.33,23,87,26.768
9,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
9,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
9,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
9,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
9,Haryana,30.24,900,31,-31,29.36,0,29.3,76,146.8
9,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
9,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
9,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
9,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
9,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
9,North East,10.48,900,0,-44,10.38,0,28,95,51.9
9,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
9,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
9,Rajasthan,91.44,900,29,-33,90.54,0,27,74,452.7
9,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
9,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
9,West Bengal,36.89,900,22,0,36.89,0.36,23,87,184.45
10,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
10,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
10,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
10,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
10,Haryana,30.24,900,31,-31,29.36,0,29.3,76,146.8
10,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
10,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
10,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
10,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
10,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
10,North East,10.48,900,0,-44,10.38,0,28,95,51.9
10,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
10,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
10,Rajasthan,91.44,900,29,-33,90.54,0,27,74,452.7
10,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
10,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
10,West Bengal,39.12,900,22,0,39.12,0.39,23,87,195.6
11,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
11,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
11,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
11,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
11,Haryana,30.24,900,31,-31,29.36,0,29.3,76,146.8
11,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
11,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
11,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
11,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
11,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
11,North East,10.48,900,0,-44,10.38,0,28,95,51.9
11,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
11,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
11,Rajasthan,91.44,900,29,-33,90.54,0,27,74,452.7
11,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
11,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
11,West Bengal,40.69,900,30,8,40.69,0.81,23,87,203.45
12,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
12,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
12,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
12,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
12,Haryana,30.24,900,31,-31,29.36,0,29.3,76,146.8
12,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
12,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
12,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
12,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
12,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
12,North East,10.48,900,0,-44,10.38,0,28,95,51.9
12,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
12,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
12,Rajasthan,91.44,900,31,-31,90.54,0,27,74,452.7
12,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
12,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
12,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
13,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
13,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
13,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
13,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
13,Haryana,30.24,900,31,-31,29.36,0,29.3,76,146.8
13,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
13,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
13,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
13,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
13,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
13,North East,10.48,900,0,-44,10.38,0,28,95,51.9
13,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
13,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
13,Rajasthan,91.44,900,31,-31,90.54,0,27,74,452.7
13,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
13,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
13,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
14,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
14,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
14,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
14,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
14,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
14,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
14,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
14,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
14,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
14,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
14,North East,10.48,900,0,-44,10.38,0,28,95,51.9
14,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
14,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
14,Rajasthan,91.44,900,31,-31,90.54,0,27,74,452.7
14,Uttar Pradesh E,89.02,900,0,-31,88.14,0,26,82,440.7
14,Uttar Pradesh W,110.25,900,30,-1,110.25,0,28,80,551.25
14,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
15,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
15,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
15,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
15,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
15,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
15,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
15,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
15,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
15,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
15,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
15,North East,10.48,900,0,-44,10.38,0,28,95,51.9
15,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
15,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
15,Rajasthan,96.07,900,102,40,96.07,7.68,27,74,480.35
15,Uttar Pradesh E,95.3,900,60,29,95.3,5.71,26,82,476.5
15,Uttar Pradesh W,121.54,900,55,24,121.54,6.07,28,80,607.7
15,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
16,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
16,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
16,Bihar,81.36,900,25,-6,80.56,0,25.11,85.32,402.8
16,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
16,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
16,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
16,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
16,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
16,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
16,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
16,North East,10.48,900,0,-44,10.38,0,28,95,51.9
16,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
16,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
16,Rajasthan,111.18,900,71,9,111.18,2.22,27,74,555.9
16,Uttar Pradesh E,109.22,900,29,-2,109.22,0,26,82,546.1
16,Uttar Pradesh W,140.68,900,30,-1,140.68,0,28,80,703.4
16,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
17,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
17,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
17,Bihar,88.86,900,7,-24,88.86,0,25.11,85.32,444.3
17,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
17,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
17,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
17,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
17,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
17,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
17,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
17,North East,10.48,900,0,-44,10.38,0,28,95,51.9
17,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
17,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
17,Rajasthan,131.24,900,40,-22,131.24,0,27,74,656.2
17,Uttar Pradesh E,126.43,900,54,23,126.43,6.32,26,82,632.15
17,Uttar Pradesh W,147.71,900,25,-6,147.71,0,28,80,738.55
17,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
18,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
18,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
18,Bihar,88.86,900,8,-23,88.86,0,25.11,85.32,444.3
18,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
18,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
18,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
18,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
18,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
18,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
18,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
18,North East,10.48,900,0,-44,10.38,0,28,95,51.9
18,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
18,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
18,Rajasthan,143.14,900,32,-30,141.73,0,27,74,708.65
18,Uttar Pradesh E,155.12,900,28,-3,155.12,0,26,82,775.6
18,Uttar Pradesh W,147.71,900,25,-6,147.71,0,28,80,738.55
18,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
19,Andhra Pradesh,144.31,900,45,-25,136.15,0,16,80,680.75
19,Assam,37.35,900,0,-31,36.99,0,26.2006043,92.9375739,184.95
19,Bihar,88.86,900,8,-23,88.86,0,25.11,85.32,444.3
19,Gujarat,146.71,900,30,-40,134.6,0,23,72,673
19,Haryana,30.24,900,61,-1,30.24,0,29.3,76,151.2
19,Himachal Pradesh,11.6,900,0,-62,11.49,0,31.79,77.1,57.45
19,Karnataka,122.65,900,44,-26,111.5,0,15,75,557.5
19,Kerala,74.61,900,30,-32,73.88,0,10,76.25,369.4
19,Madhya Pradesh,64.99,900,37,-25,61.9,0,23.3,80,309.5
19,Maharashtra,156.14,900,0,-70,154.6,0,20,76,773
19,North East,10.48,900,0,-44,10.38,0,28,95,51.9
19,Odisha,28.91,900,6,-25,27.8,0,26,94.2,139
19,Punjab,74.31,900,75,-3,72.15,0,30.8,75.5,360.75
19,Rajasthan,143.14,900,32,-30,141.73,0,27,74,708.65
19,Uttar Pradesh E,155.12,900,28,-3,155.12,0,26,82,775.6
19,Uttar Pradesh W,147.71,900,25,-6,147.71,0,28,80,738.55
19,West Bengal,41.91,900,0,-22,41.5,0,23,87,207.5
1,Andhra Pradesh,39.15,1800,35,16,36.55,1.46,16,80,31.32
1,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
1,Gujarat,47.6,1800,0,-17,0,0,23,72,38.08
1,Haryana,6.4,1800,27,-13,6.4,0,29.3,76,5.12
1,Himachal Pradesh,1.8,1800,22,-29,1.8,0,31.79,77.1,1.44
1,Karnataka,37,1800,8,-1,37,0,15,75,29.6
1,Kerala,15,1800,0,-5,0,0,10,76.25,12
1,Kolkata,14.74,1800,0,-35,14.6,0,22.56263,88.36304,11.792
1,North East,2.2,1800,0,-42,0,0,28,95,1.76
1,Odisha,4.6,1800,25,-56,4.6,0,26,94.2,3.68
1,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
1,Rajasthan,12,1800,0,-52,0,0,27,74,9.6
1,Tamil Nadu,45,1800,25,-70,45,0,11,78,36
1,Uttar Pradesh E,19.4,1800,0,-21,0,0,26,82,15.52
1,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
2,Andhra Pradesh,39.15,1800,16,-3,38.01,0,16,80,31.32
2,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
2,Gujarat,47.6,1800,0,-17,0,0,23,72,38.08
2,Haryana,6.4,1800,27,-13,6.4,0,29.3,76,5.12
2,Himachal Pradesh,1.8,1800,22,-29,1.8,0,31.79,77.1,1.44
2,Karnataka,37,1800,8,-1,37,0,15,75,29.6
2,Kerala,15,1800,0,-5,0,0,10,76.25,12
2,Kolkata,14.74,1800,0,-35,14.6,0,22.56263,88.36304,11.792
2,North East,2.2,1800,0,-42,0,0,28,95,1.76
2,Odisha,4.6,1800,50,-31,4.6,0,26,94.2,3.68
2,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
2,Rajasthan,12,1800,0,-52,0,0,27,74,9.6
2,Tamil Nadu,45,1800,25,-70,45,0,11,78,36
2,Uttar Pradesh E,19.4,1800,0,-21,0,0,26,82,15.52
2,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
3,Andhra Pradesh,43.17,1800,16,-3,42.75,0,16,80,34.536
3,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
3,Gujarat,47.6,1800,0,-17,0,0,23,72,38.08
3,Haryana,6.4,1800,27,-13,6.4,0,29.3,76,5.12
3,Himachal Pradesh,1.8,1800,22,-29,1.8,0,31.79,77.1,1.44
3,Karnataka,37,1800,8,-1,37,0,15,75,29.6
3,Kerala,15,1800,0,-5,0,0,10,76.25,12
3,Kolkata,15.03,1800,0,-35,14.74,0,22.56263,88.36304,12.024
3,North East,2.2,1800,0,-42,0,0,28,95,1.76
3,Odisha,4.6,1800,50,-31,4.6,0,26,94.2,3.68
3,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
3,Rajasthan,12,1800,0,-52,0,0,27,74,9.6
3,Tamil Nadu,45,1800,50,-45,45,0,11,78,36
3,Uttar Pradesh E,19.4,1800,0,-21,0,0,26,82,15.52
3,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
4,Andhra Pradesh,48.56,1800,19,0,48.56,0.48,16,80,38.848
4,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
4,Gujarat,47.6,1800,0,-17,0,0,23,72,38.08
4,Haryana,6.4,1800,27,-13,6.4,0,29.3,76,5.12
4,Himachal Pradesh,1.8,1800,22,-29,1.8,0,31.79,77.1,1.44
4,Karnataka,37,1800,8,-1,37,0,15,75,29.6
4,Kerala,15,1800,0,-5,0,0,10,76.25,12
4,Kolkata,15.48,1800,25,-10,15.03,0,22.56263,88.36304,12.384
4,North East,2.2,1800,25,-17,2.2,0,28,95,1.76
4,Odisha,4.6,1800,75,-6,4.6,0,26,94.2,3.68
4,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
4,Rajasthan,12,1800,25,-27,12,0,27,74,9.6
4,Tamil Nadu,45,1800,75,-20,45,0,11,78,36
4,Uttar Pradesh E,19.4,1800,0,-21,0,0,26,82,15.52
4,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
5,Andhra Pradesh,49.04,1800,6,-13,48.56,0,16,80,39.232
5,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
5,Gujarat,47.6,1800,0,-17,0,0,23,72,38.08
5,Haryana,6.4,1800,27,-13,6.4,0,29.3,76,5.12
5,Himachal Pradesh,1.8,1800,22,-29,1.8,0,31.79,77.1,1.44
5,Karnataka,37.37,1800,0,-9,37,0,15,75,29.896
5,Kerala,15,1800,0,-5,0,0,10,76.25,12
5,Kolkata,16.9,1800,59,24,16.9,0.84,22.56263,88.36304,13.52
5,North East,2.2,1800,25,-17,2.2,0,28,95,1.76
5,Odisha,4.6,1800,75,-6,4.6,0,26,94.2,3.68
5,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
5,Rajasthan,12,1800,0,-52,12,0,27,74,9.6
5,Tamil Nadu,45,1800,78,-17,45,0,11,78,36
5,Uttar Pradesh E,19.4,1800,15,-6,19.4,0,26,82,15.52
5,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
6,Andhra Pradesh,49.04,1800,6,-13,48.56,0,16,80,39.232
6,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
6,Gujarat,48.07,1800,0,-17,47.6,0,23,72,38.456
6,Haryana,6.52,1800,47,7,6.52,0.13,29.3,76,5.216
6,Himachal Pradesh,1.98,1800,26,-25,1.8,0,31.79,77.1,1.584
6,Karnataka,37.37,1800,0,-9,37,0,15,75,29.896
6,Kerala,15.15,1800,0,-5,15,0,10,76.25,12.12
6,Kolkata,18.62,1800,98,63,18.62,1.86,22.56263,88.36304,14.896
6,North East,2.2,1800,25,-17,2.2,0,28,95,1.76
6,Odisha,4.78,1800,75,-6,4.6,0,26,94.2,3.824
6,Punjab,14.34,1800,0,-8,14.2,0,30.8,75.5,11.472
6,Rajasthan,13.86,1800,25,-27,13.2,0,27,74,11.088
6,Tamil Nadu,45,1800,78,-17,45,0,11,78,36
6,Uttar Pradesh E,19.4,1800,15,-6,19.4,0,26,82,15.52
6,Uttar Pradesh W,19,1800,0,-11,0,0,28,80,15.2
7,Andhra Pradesh,49.04,1800,6,-13,48.56,0,16,80,39.232
7,Bihar,12.4,1800,0,-10,0,0,25.11,85.32,9.92
7,Gujarat,48.07,1800,0,-17,47.6,0,23,72,38.456
